"x","y"
563504.651214012,7548508.22228844
507504.651214013,7532508.22228844
672504.651214012,7703508.22228844
778504.651214011,7628508.22228844
443504.651214013,7584508.22228844
846504.651214011,7490508.22228844
846504.651214011,7495508.22228844
643504.651214012,7631508.22228844
887504.651214011,7576508.22228844
666504.651214012,7695508.22228844
719504.651214012,7610508.22228844
633504.651214012,7611508.22228844
600504.651214012,7523508.22228844
437504.651214013,7495508.22228844
711504.651214012,7476508.22228844
760504.651214011,7617508.22228844
835504.651214011,7656508.22228844
620504.651214012,7690508.22228844
427504.651214013,7667508.22228844
831504.651214011,7680508.22228844
684504.651214012,7664508.22228844
711504.651214012,7539508.22228844
991504.65121401,7646508.22228844
693504.651214012,7581508.22228844
856504.651214011,7577508.22228844
601504.651214012,7608508.22228844
791504.651214011,7530508.22228844
803504.651214011,7550508.22228844
565504.651214012,7459508.22228844
812504.651214011,7627508.22228844
529504.651214013,7492508.22228844
633504.651214012,7532508.22228844
526504.651214013,7510508.22228844
952504.651214011,7466508.22228844
356504.651214013,7625508.22228844
322504.651214013,7473508.22228844
710504.651214012,7748508.22228844
820504.651214011,7612508.22228844
662504.651214012,7645508.22228844
747504.651214011,7607508.22228844
830504.651214011,7674508.22228844
784504.651214011,7568508.22228844
794504.651214011,7422508.22228844
523504.651214013,7523508.22228844
712504.651214012,7588508.22228844
683504.651214012,7630508.22228844
461504.651214013,7538508.22228844
706504.651214012,7771508.22228844
913504.651214011,7732508.22228844
742504.651214012,7516508.22228844
448504.651214013,7641508.22228844
992504.65121401,7566508.22228844
622504.651214012,7705508.22228844
722504.651214012,7465508.22228844
394504.651214013,7598508.22228844
714504.651214012,7631508.22228844
760504.651214011,7585508.22228844
1005504.65121401,7572508.22228844
581504.651214012,7695508.22228844
650504.651214012,7493508.22228844
794504.651214011,7533508.22228844
427504.651214013,7612508.22228844
632504.651214012,7449508.22228844
292504.651214014,7600508.22228844
674504.651214012,7472508.22228844
766504.651214011,7435508.22228844
524504.651214013,7689508.22228844
692504.651214012,7560508.22228844
799504.651214011,7426508.22228844
994504.65121401,7584508.22228844
738504.651214012,7430508.22228844
582504.651214012,7686508.22228844
705504.651214012,7555508.22228844
314504.651214014,7592508.22228844
682504.651214012,7536508.22228844
720504.651214012,7491508.22228844
401504.651214013,7547508.22228844
623504.651214012,7409508.22228844
830504.651214011,7379508.22228844
716504.651214012,7469508.22228844
746504.651214012,7538508.22228844
768504.651214011,7444508.22228844
564504.651214012,7503508.22228844
905504.651214011,7480508.22228844
915504.651214011,7621508.22228844
552504.651214012,7626508.22228844
761504.651214011,7525508.22228844
499504.651214013,7554508.22228844
667504.651214012,7508508.22228844
717504.651214012,7728508.22228844
745504.651214012,7587508.22228844
605504.651214012,7521508.22228844
887504.651214011,7408508.22228844
596504.651214012,7717508.22228844
646504.651214012,7634508.22228844
889504.651214011,7546508.22228844
337504.651214013,7606508.22228844
724504.651214012,7550508.22228844
671504.651214012,7622508.22228844
678504.651214012,7649508.22228844
650504.651214012,7676508.22228844
706504.651214012,7621508.22228844
569504.651214012,7704508.22228844
730504.651214012,7668508.22228844
868504.651214011,7657508.22228844
369504.651214013,7476508.22228844
869504.651214011,7599508.22228844
568504.651214012,7408508.22228844
444504.651214013,7542508.22228844
995504.65121401,7479508.22228844
699504.651214012,7724508.22228844
701504.651214012,7546508.22228844
645504.651214012,7529508.22228844
737504.651214012,7506508.22228844
710504.651214012,7600508.22228844
960504.651214011,7428508.22228844
661504.651214012,7703508.22228844
746504.651214012,7612508.22228844
666504.651214012,7513508.22228844
792504.651214011,7425508.22228844
851504.651214011,7643508.22228844
482504.651214013,7446508.22228844
579504.651214012,7615508.22228844
839504.651214011,7433508.22228844
691504.651214012,7580508.22228844
619504.651214012,7601508.22228844
741504.651214012,7376508.22228844
539504.651214013,7525508.22228844
602504.651214012,7721508.22228844
801504.651214011,7397508.22228844
256504.651214014,7541508.22228844
744504.651214012,7648508.22228844
833504.651214011,7560508.22228844
647504.651214012,7406508.22228844
661504.651214012,7472508.22228844
885504.651214011,7653508.22228844
580504.651214012,7523508.22228844
681504.651214012,7637508.22228844
467504.651214013,7520508.22228844
670504.651214012,7731508.22228844
264504.651214014,7496508.22228844
254504.651214014,7535508.22228844
736504.651214012,7606508.22228844
606504.651214012,7665508.22228844
471504.651214013,7614508.22228844
852504.651214011,7692508.22228844
422504.651214013,7666508.22228844
640504.651214012,7530508.22228844
585504.651214012,7465508.22228844
764504.651214011,7430508.22228844
797504.651214011,7702508.22228844
549504.651214012,7488508.22228844
884504.651214011,7503508.22228844
699504.651214012,7578508.22228844
305504.651214014,7478508.22228844
587504.651214012,7677508.22228844
934504.651214011,7555508.22228844
927504.651214011,7678508.22228844
475504.651214013,7530508.22228844
731504.651214012,7562508.22228844
480504.651214013,7627508.22228844
650504.651214012,7748508.22228844
562504.651214012,7599508.22228844
687504.651214012,7586508.22228844
838504.651214011,7520508.22228844
753504.651214011,7780508.22228844
609504.651214012,7633508.22228844
764504.651214011,7675508.22228844
457504.651214013,7495508.22228844
1012504.65121401,7637508.22228844
717504.651214012,7641508.22228844
274504.651214014,7442508.22228844
480504.651214013,7581508.22228844
335504.651214013,7473508.22228844
721504.651214012,7534508.22228844
814504.651214011,7470508.22228844
732504.651214012,7637508.22228844
642504.651214012,7684508.22228844
668504.651214012,7703508.22228844
283504.651214014,7568508.22228844
511504.651214013,7543508.22228844
900504.651214011,7583508.22228844
673504.651214012,7696508.22228844
459504.651214013,7478508.22228844
638504.651214012,7601508.22228844
913504.651214011,7697508.22228844
702504.651214012,7493508.22228844
723504.651214012,7473508.22228844
680504.651214012,7664508.22228844
300504.651214014,7448508.22228844
475504.651214013,7684508.22228844
599504.651214012,7501508.22228844
623504.651214012,7658508.22228844
408504.651214013,7622508.22228844
638504.651214012,7673508.22228844
427504.651214013,7556508.22228844
941504.651214011,7462508.22228844
671504.651214012,7666508.22228844
811504.651214011,7416508.22228844
643504.651214012,7734508.22228844
440504.651214013,7594508.22228844
342504.651214013,7584508.22228844
258504.651214014,7486508.22228844
928504.651214011,7539508.22228844
915504.651214011,7584508.22228844
682504.651214012,7559508.22228844
779504.651214011,7495508.22228844
903504.651214011,7576508.22228844
725504.651214012,7737508.22228844
724504.651214012,7528508.22228844
768504.651214011,7576508.22228844
796504.651214011,7387508.22228844
700504.651214012,7672508.22228844
649504.651214012,7518508.22228844
868504.651214011,7401508.22228844
344504.651214013,7543508.22228844
761504.651214011,7690508.22228844
731504.651214012,7499508.22228844
767504.651214011,7437508.22228844
512504.651214013,7582508.22228844
732504.651214012,7654508.22228844
653504.651214012,7551508.22228844
623504.651214012,7640508.22228844
805504.651214011,7580508.22228844
776504.651214011,7577508.22228844
634504.651214012,7607508.22228844
407504.651214013,7603508.22228844
661504.651214012,7670508.22228844
750504.651214011,7545508.22228844
413504.651214013,7620508.22228844
522504.651214013,7607508.22228844
730504.651214012,7631508.22228844
728504.651214012,7378508.22228844
642504.651214012,7552508.22228844
716504.651214012,7701508.22228844
642504.651214012,7628508.22228844
658504.651214012,7659508.22228844
474504.651214013,7598508.22228844
739504.651214012,7421508.22228844
637504.651214012,7637508.22228844
441504.651214013,7602508.22228844
431504.651214013,7509508.22228844
319504.651214014,7610508.22228844
322504.651214013,7520508.22228844
876504.651214011,7613508.22228844
917504.651214011,7447508.22228844
889504.651214011,7376508.22228844
710504.651214012,7455508.22228844
312504.651214014,7580508.22228844
810504.651214011,7654508.22228844
704504.651214012,7535508.22228844
447504.651214013,7694508.22228844
739504.651214012,7470508.22228844
690504.651214012,7600508.22228844
698504.651214012,7585508.22228844
549504.651214012,7682508.22228844
655504.651214012,7503508.22228844
758504.651214011,7402508.22228844
736504.651214012,7424508.22228844
679504.651214012,7569508.22228844
811504.651214011,7430508.22228844
468504.651214013,7537508.22228844
520504.651214013,7695508.22228844
981504.65121401,7500508.22228844
645504.651214012,7591508.22228844
422504.651214013,7524508.22228844
722504.651214012,7517508.22228844
745504.651214012,7639508.22228844
592504.651214012,7677508.22228844
586504.651214012,7676508.22228844
379504.651214013,7597508.22228844
727504.651214012,7536508.22228844
661504.651214012,7672508.22228844
784504.651214011,7747508.22228844
766504.651214011,7501508.22228844
415504.651214013,7563508.22228844
846504.651214011,7388508.22228844
495504.651214013,7699508.22228844
855504.651214011,7779508.22228844
559504.651214012,7552508.22228844
725504.651214012,7483508.22228844
499504.651214013,7576508.22228844
935504.651214011,7434508.22228844
779504.651214011,7416508.22228844
732504.651214012,7429508.22228844
538504.651214013,7590508.22228844
638504.651214012,7678508.22228844
476504.651214013,7545508.22228844
885504.651214011,7570508.22228844
794504.651214011,7743508.22228844
478504.651214013,7703508.22228844
801504.651214011,7420508.22228844
636504.651214012,7684508.22228844
852504.651214011,7465508.22228844
700504.651214012,7733508.22228844
783504.651214011,7728508.22228844
625504.651214012,7461508.22228844
761504.651214011,7526508.22228844
693504.651214012,7660508.22228844
722504.651214012,7786508.22228844
468504.651214013,7676508.22228844
828504.651214011,7531508.22228844
862504.651214011,7641508.22228844
577504.651214012,7515508.22228844
422504.651214013,7591508.22228844
743504.651214012,7484508.22228844
531504.651214013,7668508.22228844
818504.651214011,7617508.22228844
861504.651214011,7763508.22228844
607504.651214012,7691508.22228844
728504.651214012,7514508.22228844
655504.651214012,7543508.22228844
746504.651214012,7727508.22228844
547504.651214012,7547508.22228844
608504.651214012,7551508.22228844
813504.651214011,7671508.22228844
655504.651214012,7669508.22228844
722504.651214012,7527508.22228844
924504.651214011,7595508.22228844
648504.651214012,7517508.22228844
597504.651214012,7569508.22228844
438504.651214013,7615508.22228844
858504.651214011,7433508.22228844
936504.651214011,7626508.22228844
695504.651214012,7600508.22228844
468504.651214013,7638508.22228844
997504.65121401,7628508.22228844
708504.651214012,7456508.22228844
621504.651214012,7485508.22228844
946504.651214011,7588508.22228844
660504.651214012,7600508.22228844
556504.651214012,7540508.22228844
892504.651214011,7439508.22228844
619504.651214012,7659508.22228844
572504.651214012,7562508.22228844
641504.651214012,7680508.22228844
357504.651214013,7519508.22228844
854504.651214011,7475508.22228844
702504.651214012,7634508.22228844
432504.651214013,7538508.22228844
839504.651214011,7479508.22228844
501504.651214013,7699508.22228844
883504.651214011,7408508.22228844
753504.651214011,7761508.22228844
808504.651214011,7720508.22228844
689504.651214012,7697508.22228844
675504.651214012,7534508.22228844
663504.651214012,7487508.22228844
817504.651214011,7554508.22228844
827504.651214011,7466508.22228844
728504.651214012,7622508.22228844
763504.651214011,7465508.22228844
446504.651214013,7635508.22228844
237504.651214014,7503508.22228844
667504.651214012,7710508.22228844
